"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","newp","Treatment","OTU","comp"
"Otu02152",2.91951318512571,2.75101734749083,0.647874904731372,4.24621686594187,2.17410208499302e-05,0.000159684049690867,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Trueperella","0.0e+00","IAV","Otu0215","D21_IAVvsControl"
"Otu02195",5.99259377713995,-2.70911890209019,0.462749423618464,-5.85439713983058,4.7874339420131e-09,5.99837311558111e-08,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Fusicatenibacter","0.0e+00","Control","Otu0219","D21_IAVvsControl"
"Otu02202",12.2361412207834,6.33630362203552,0.69595263329675,9.10450412698382,8.66614054898042e-20,3.07647989488805e-18,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Vagococcus","0.0e+00","IAV","Otu0220","D21_IAVvsControl"
"Otu02257",19.0385224946491,3.14213632095018,0.516153549493553,6.0875999477931,1.1461582560382e-09,1.52582317835085e-08,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Acidaminococcus","0.0e+00","IAV","Otu0225","D21_IAVvsControl"
"Otu02343",8.06699507650865,1.24285979470622,0.39456484636361,3.14995065110506,0.00163298043422347,0.00808894959278137,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","uncultured","uncultured_ge","8.0e-03","IAV","Otu0234","D21_IAVvsControl"
"Otu023912",1.87239540032411,-3.13435299683398,1.04657671600185,-2.99486215287485,0.00274568895880845,0.0129962610716933,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichiaceae_unclassified","1.3e-02","Control","Otu0239","D21_IAVvsControl"
"Otu02464",8.12419708684466,-1.4626572174713,0.437906577813364,-3.34011246137227,0.000837444700250492,0.00445939302883387,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","4.0e-03","Control","Otu0246","D21_IAVvsControl"
"Otu02817",6.03622723843326,-2.82774552307292,0.513176196317092,-5.51028193311923,3.58259401227216e-08,3.81546262306985e-07,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Schwartzia","0.0e+00","Control","Otu0281","D21_IAVvsControl"
"Otu03266",7.41402944550669,0.928874692604225,0.371028631644968,2.50351216423926,0.0122967453260993,0.0465366598035743,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_unclassified","Clostridiales_unclassified","4.7e-02","IAV","Otu0326","D21_IAVvsControl"
"Otu03634",7.03336064319571,5.4918164929758,1.15555570695229,4.75253288087697,2.00884088062846e-06,1.71153243029545e-05,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Micrococcaceae_unclassified","0.0e+00","IAV","Otu0363","D21_IAVvsControl"
"Otu04183",5.00333128335597,3.84126987977411,0.932265243453701,4.12036156742646,3.78278295952315e-05,0.00025844921206886,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","0.0e+00","IAV","Otu0418","D21_IAVvsControl"
"Otu04532",5.16683802044087,5.6687190602106,1.56639945267867,3.61894857056841,0.000295802411740388,0.00170286253245142,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Pseudoclavibacter","2.0e-03","IAV","Otu0453","D21_IAVvsControl"
"Otu05051",1.07645643997231,3.45530913237823,1.38266162909575,2.4990272816336,0.0124534723418016,0.0465366598035743,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae_UCG-009","4.7e-02","IAV","Otu0505","D21_IAVvsControl"
"Otu06332",2.17230743306626,4.39193011384657,0.863236438673154,5.08774875235484,3.62338957941152e-07,3.67515228768883e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Wohlfahrtiimonadaceae","Wohlfahrtiimonas","0.0e+00","IAV","Otu0633","D21_IAVvsControl"
"Otu06583",1.87831404876908,4.19421547366715,0.897910682518536,4.67108316598134,2.99615591821448e-06,2.45454311761417e-05,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","0.0e+00","IAV","Otu0658","D21_IAVvsControl"
"Otu06711",1.20707531331801,3.16636916586198,1.16196076694981,2.72502244131169,0.00642971166693691,0.0263370881741839,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Peptococcaceae_unclassified","2.6e-02","IAV","Otu0671","D21_IAVvsControl"
"Otu06992",1.06747866595309,2.9549322057682,1.16685853369072,2.5323825643387,0.0113290311661358,0.0438742479706713,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_NK3A20_group","4.4e-02","IAV","Otu0699","D21_IAVvsControl"
"Otu00099",554.4220039238,1.19379773691768,0.22330224726014,5.34610713311338,8.98660296373637e-08,1.51186379272271e-06,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_9","0.0e+00","IAV","Otu0009","D36_IAVvsControl"
"Otu00168",349.514754620128,-0.419691592069758,0.167065893919233,-2.51213208288135,0.0120004164083737,0.0439196645082336,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_1","4.4e-02","Control","Otu0016","D36_IAVvsControl"
"Otu00207",159.443497537325,-4.34191069530567,0.648192375276237,-6.69849085073749,2.10582905444244e-11,6.02267109570538e-10,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","0.0e+00","Control","Otu0020","D36_IAVvsControl"
"Otu00234",90.4664596416011,0.864645003796604,0.221681967181107,3.90038492887524,9.60398663230612e-05,0.000722826362326197,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","1.0e-03","IAV","Otu0023","D36_IAVvsControl"
"Otu00258",248.676941625217,-3.35242286277893,0.75082498278994,-4.46498576848347,8.00740742092191e-06,7.15662038244896e-05,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","0.0e+00","Control","Otu0025","D36_IAVvsControl"
"Otu00349",16.2037047322075,3.25498954288794,0.429004791041591,7.58730347739257,3.26631467046519e-14,1.55694332625508e-12,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","0.0e+00","IAV","Otu0034","D36_IAVvsControl"
"Otu00358",37.7726186089925,1.8538781080398,0.256741979446772,7.22078295117352,5.16890981813862e-13,1.84788525998456e-11,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","uncultured","0.0e+00","IAV","Otu0035","D36_IAVvsControl"
"Otu00365",20.4629502070058,0.881159024810078,0.245498453113638,3.58926507941051,0.00033161151259522,0.00210757539116073,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","2.0e-03","IAV","Otu0036","D36_IAVvsControl"
"Otu003810",44.9864117412134,-1.4407697576016,0.448809945714452,-3.21020015567629,0.00132642574499971,0.00688804628957984,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","7.0e-03","Control","Otu0038","D36_IAVvsControl"
"Otu00398",176.621027749182,-2.33811119126195,0.44750182090912,-5.22480821756652,1.7433570683084e-07,2.62421116598001e-06,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus","0.0e+00","Control","Otu0039","D36_IAVvsControl"
"Otu00409",33.3873033882775,2.15970908093342,0.239310247806235,9.02472460219125,1.80147916240392e-19,1.71741013482507e-17,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","uncultured","0.0e+00","IAV","Otu0040","D36_IAVvsControl"
"Otu004112",3.8926924809238,1.48618541018362,0.529661603630157,2.80591494644451,0.00501739340970165,0.020640264270401,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","2.1e-02","IAV","Otu0041","D36_IAVvsControl"
"Otu00466",144.677215216286,0.716107385477826,0.217737580304684,3.28885525629413,0.001005957424403,0.00553276583421651,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Succinivibrionaceae_unclassified","6.0e-03","IAV","Otu0046","D36_IAVvsControl"
"Otu00485",28.0292836906539,0.853542202693352,0.18117133686226,4.71124305575047,2.46210379642406e-06,2.42814374405959e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum","0.0e+00","IAV","Otu0048","D36_IAVvsControl"
"Otu00546",61.4235293785015,3.31406899079713,0.298077305975301,11.118152654908,1.02369697966904e-28,1.46388668092673e-26,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Succiniclasticum","0.0e+00","IAV","Otu0054","D36_IAVvsControl"
"Otu00598",165.245617629412,-1.69035154019538,0.193623008573484,-8.73011711081773,2.54409053709383e-18,1.45521978721767e-16,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-005","0.0e+00","Control","Otu0059","D36_IAVvsControl"
"Otu006112",44.1455424786898,-1.14166077924255,0.394350855737868,-2.89503816875558,0.00379112431918315,0.016428205383127,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","1.6e-02","Control","Otu0061","D36_IAVvsControl"
"Otu00654",5.58092667627181,1.65848296120784,0.520157954421932,3.18842179977995,0.00143051697164588,0.00706721083157764,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_6","7.0e-03","IAV","Otu0065","D36_IAVvsControl"
"Otu00667",231.37618342989,0.74564424550807,0.243851880984181,3.05777524659095,0.00222986751597478,0.010122890628076,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema_2","1.0e-02","IAV","Otu0066","D36_IAVvsControl"
"Otu00687",65.2719207305201,-9.45291129320404,0.796894680040988,-11.8621839622745,1.86057806804974e-32,5.32125327462226e-30,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_AC2044_group","0.0e+00","Control","Otu0068","D36_IAVvsControl"
"Otu00703",8.17099016431582,-3.41699279310677,0.673297283023998,-5.07501348848452,3.87468514673036e-07,5.27695215221373e-06,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Bergeyella","0.0e+00","Control","Otu0070","D36_IAVvsControl"
"Otu00714",44.145321214145,-1.54604942091626,0.285956187388807,-5.40659544748421,6.42340037416128e-08,1.22472833800675e-06,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Anaerovibrio","0.0e+00","Control","Otu0071","D36_IAVvsControl"
"Otu00808",26.080299193888,1.45233874336379,0.379882003778712,3.8231312063148,0.000131767616679591,0.000919159472447875,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_ge","1.0e-03","IAV","Otu0080","D36_IAVvsControl"
"Otu00829",37.5882032266962,-2.04629686983404,0.296293787931322,-6.90631040266141,4.97420967797953e-12,1.58069329766905e-10,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_XPB1014_group","0.0e+00","Control","Otu0082","D36_IAVvsControl"
"Otu008510",1.1651664462147,-3.68560284135432,1.20772569638798,-3.05168868425761,0.00227557977634345,0.0101689971255348,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Anaerococcus","1.0e-02","Control","Otu0085","D36_IAVvsControl"
"Otu00882",117.865000940618,1.48459347205272,0.336495762650767,4.41192323005121,1.02456444117214e-05,8.87955849015855e-05,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae_RC9_gut_group","0.0e+00","IAV","Otu0088","D36_IAVvsControl"
"Otu00949",3.70735398713602,1.92301153091466,0.60322622482426,3.18787786700569,0.00143321058822204,0.00706721083157764,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Catenisphaera","7.0e-03","IAV","Otu0094","D36_IAVvsControl"
"Otu00953",27.2925304541457,-1.20907520329172,0.430726114675393,-2.80706268344772,0.00499955120413502,0.020640264270401,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","2.1e-02","Control","Otu0095","D36_IAVvsControl"
"Otu01056",45.7830817512446,2.25240847281446,0.254514171026407,8.84983521243996,8.76486162026492e-19,6.26687605848942e-17,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014","0.0e+00","IAV","Otu0105","D36_IAVvsControl"
"Otu01096",5.50520767947704,3.96171179957408,0.740068010759109,5.35317260302933,8.64253369269558e-08,1.51186379272271e-06,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Catenibacterium","0.0e+00","IAV","Otu0109","D36_IAVvsControl"
"Otu01183",6.96229218760116,1.56634489555117,0.499369374361694,3.13664588973505,0.00170892391456634,0.00814587065943287,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus_1","8.0e-03","IAV","Otu0118","D36_IAVvsControl"
"Otu01282",22.1335184312886,-0.815550471621309,0.29987318298972,-2.7196512321986,0.00653508037983882,0.0259587915088042,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Intestinibacter","2.6e-02","Control","Otu0128","D36_IAVvsControl"
"Otu01309",3.12476704364812,4.39593486728816,0.931779551394823,4.7177842234332,2.3842717454298e-06,2.42814374405959e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_ge","0.0e+00","IAV","Otu0130","D36_IAVvsControl"
"Otu01329",3.02721864835813,3.05519014895347,0.782770733997326,3.90304595746921,9.49896573559805e-05,0.000722826362326197,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Pseudoramibacter","1.0e-03","IAV","Otu0132","D36_IAVvsControl"
"Otu01421",36.1711804918281,-0.789215914510077,0.292535510188547,-2.69784654178019,0.00697896039977993,0.0269727388423927,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_AD3011_group","2.7e-02","Control","Otu0142","D36_IAVvsControl"
"Otu01443",3.06863373575383,1.48470156368297,0.598659116237245,2.48004502631609,0.0131365792961034,0.0469632709835697,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","4.7e-02","IAV","Otu0144","D36_IAVvsControl"
"Otu01453",13.8872262706018,1.00985091472828,0.350472491740769,2.88139850780423,0.00395914718006731,0.0169002402014813,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-008","1.7e-02","IAV","Otu0145","D36_IAVvsControl"
"Otu01482",37.2080482747603,-0.731671913805142,0.291701314157313,-2.50829145531567,0.0121316555809456,0.0439196645082336,"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","4.4e-02","Control","Otu0148","D36_IAVvsControl"
"Otu01534",7.23062427468804,1.34053767994568,0.402109793556098,3.33376033468496,0.000856804492903663,0.00490092169940895,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_ND3007_group","5.0e-03","IAV","Otu0153","D36_IAVvsControl"
"Otu01548",4.25584297701964,4.11677586569607,0.829056604461788,4.96561494539764,6.84837156527262e-07,8.90288303485441e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Syntrophococcus","0.0e+00","IAV","Otu0154","D36_IAVvsControl"
"Otu01673",7.68464298248018,-1.3483057357485,0.408904320536977,-3.29736240981238,0.00097597479725153,0.00547311356890073,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Enterorhabdus","5.0e-03","Control","Otu0167","D36_IAVvsControl"
"Otu01783",31.7770078196336,1.80382941860729,0.282888278502058,6.37647281873566,1.81212893971698e-10,4.71153524326414e-09,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus_1","0.0e+00","IAV","Otu0178","D36_IAVvsControl"
"Otu01816",8.27654184570197,-0.823958657532929,0.335776990497213,-2.45388659989127,0.0141321539703759,0.0498987164879941,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas","5.0e-02","Control","Otu0181","D36_IAVvsControl"
"Otu01851",8.75088683368867,1.84028678474385,0.393216843024998,4.68008127674954,2.86761212276696e-06,2.7337902237045e-05,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","0.0e+00","IAV","Otu0185","D36_IAVvsControl"
"Otu01911",12.4332759324426,1.59648759775566,0.438543167904227,3.64043431661514,0.000272178537033112,0.00181030375794117,"Bacteria","Lentisphaerae","Oligosphaeria","Oligosphaerales","Oligosphaeraceae","horsej-a03","2.0e-03","IAV","Otu0191","D36_IAVvsControl"
"Otu02004",10.0284845310795,-1.83099773217794,0.450821380045028,-4.06147049191648,4.87645827152983e-05,0.000387407518238203,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculaceae_unclassified","0.0e+00","Control","Otu0200","D36_IAVvsControl"
"Otu02013",53.1058097479145,1.87532420500832,0.394348644311662,4.75549803976558,1.97957781274693e-06,2.26463701778249e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-010","0.0e+00","IAV","Otu0201","D36_IAVvsControl"
"Otu02041",15.7052012568182,-1.21983168087157,0.475736872243298,-2.56408899970178,0.0103447014876074,0.0389287450717857,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Mitsuokella","3.9e-02","Control","Otu0204","D36_IAVvsControl"
"Otu02196",5.1460101954226,2.51061408461839,0.617704066532224,4.06442861662368,4.81502720056905e-05,0.000387407518238203,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Fusicatenibacter","0.0e+00","IAV","Otu0219","D36_IAVvsControl"
"Otu02203",15.7814338024617,-1.8840824631781,0.537950405683105,-3.50233486818481,0.000461199569703293,0.00280644844542855,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Vagococcus","3.0e-03","Control","Otu0220","D36_IAVvsControl"
"Otu02258",6.48613630178477,2.58931771625169,0.750101740219452,3.45195535140893,0.000556539811558186,0.00331604971053419,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Acidaminococcus","3.0e-03","IAV","Otu0225","D36_IAVvsControl"
"Otu02344",6.54460134998114,1.06868402272738,0.342557622206287,3.11972046000431,0.00181022741946953,0.0084872957699719,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","uncultured","uncultured_ge","8.0e-03","IAV","Otu0234","D36_IAVvsControl"
"Otu02382",9.76230874738346,-5.86391087247962,0.927889139035778,-6.31962443118273,2.62199750969716e-10,6.24909406477824e-09,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidales_RF16_group","Bacteroidales_RF16_group_ge","0.0e+00","Control","Otu0238","D36_IAVvsControl"
