"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","newp","Treatment","OTU","comp","Family_Genus"
"Otu01084",5.71758939514661,2.36222351367404,0.646456664342651,3.65410961626649,0.000258076000880683,0.00114212357836557,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","1.0e-03","IAV","Otu0108","D14_IAVvsControl","Prevotellaceae Prevotella_7"
"Otu01112",19.5492837009642,-0.866645421177356,0.267796437532242,-3.23620967165784,0.00121128375442826,0.0047537173758694,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","uncultured","5.0e-03","Control","Otu0111","D14_IAVvsControl","Atopobiaceae uncultured"
"Otu01151",29.2399978322959,0.67193713010132,0.228830035886491,2.93640267763899,0.00332042991349414,0.0113221216722423,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014","1.1e-02","IAV","Otu0115","D14_IAVvsControl","Ruminococcaceae Ruminococcaceae_UCG-014"
"Otu01191",16.318909760106,1.08045194237331,0.347622607965136,3.10811758964098,0.001882831372806,0.00699337367042228,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Catenibacterium","7.0e-03","IAV","Otu0119","D14_IAVvsControl","Erysipelotrichaceae Catenibacterium"
"Otu01221",1.831555019213,4.0662215859221,1.00877004210432,4.03087068033848,5.55706140654942e-05,0.000281919212820068,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium_1","0.0e+00","IAV","Otu0122","D14_IAVvsControl","Corynebacteriaceae Corynebacterium_1"
"Otu0127",12.5830019126851,1.30011433094649,0.477263384630341,2.72410239883263,0.00644765123043882,0.019722227293107,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxellaceae_unclassified","2.0e-02","IAV","Otu0127","D14_IAVvsControl","Moraxellaceae Moraxellaceae_unclassified"
"Otu01285",4.70810341808138,-5.14653558585622,0.806965353846578,-6.3776413216802,1.79836080573055e-10,3.11715872993295e-09,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister","0.0e+00","Control","Otu0128","D14_IAVvsControl","Veillonellaceae Dialister"
"Otu01315",19.5195645034258,1.12521398780957,0.434275726252378,2.59101285148885,0.0095693917833479,0.0276449095963384,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","2.8e-02","IAV","Otu0131","D14_IAVvsControl","Ruminococcaceae Oscillospira"
"Otu01342",18.4851643852619,-0.777369626031423,0.273985123865159,-2.83726946581963,0.00455011923702226,0.0147878875203223,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Intestinibacter","1.5e-02","Control","Otu0134","D14_IAVvsControl","Peptostreptococcaceae Intestinibacter"
"Otu01442",15.4391208283998,-1.6321419737936,0.327078968877222,-4.99005478522914,6.03621704381486e-07,4.34664209802754e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Pseudoramibacter","0.0e+00","Control","Otu0144","D14_IAVvsControl","Eubacteriaceae Pseudoramibacter"
"Otu01502",19.7514932377636,1.82021781987868,0.351943616321937,5.17190179183035,2.31723371221976e-07,1.85378696977581e-06,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelotrichaceae_unclassified","0.0e+00","IAV","Otu0150","D14_IAVvsControl","Erysipelotrichaceae Erysipelotrichaceae_unclassified"
"Otu0152",47.1609662422248,1.50101537066553,0.323847762077196,4.63494131019417,3.5703876342239e-06,2.25042614520779e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_unclassified","0.0e+00","IAV","Otu0152","D14_IAVvsControl","Ruminococcaceae Ruminococcaceae_unclassified"
"Otu01531",7.46240274327332,-1.62088173596064,0.384901788085594,-4.21115667979228,2.54066450712225e-05,0.00013550210704652,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","0.0e+00","Control","Otu0153","D14_IAVvsControl","Actinomycetaceae Actinomyces"
"Otu0155",10.3091510936199,-1.27121941992914,0.356864487921649,-3.56219086783509,0.000367772840348933,0.00156115817944037,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella","2.0e-03","Control","Otu0155","D14_IAVvsControl","Erysipelotrichaceae Holdemanella"
"Otu01812",6.97647053444447,-1.67373986640686,0.421336522489608,-3.97245379184556,7.11360385104482e-05,0.000352292762146981,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas","0.0e+00","Control","Otu0181","D14_IAVvsControl","Ruminococcaceae Intestinimonas"
"Otu01891",2.05818430353315,-2.97215878526157,1.17943776916848,-2.5199793180754,0.0117361729881714,0.032548319753862,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","dgA-11_gut_group","3.3e-02","Control","Otu0189","D14_IAVvsControl","Rikenellaceae dgA-11_gut_group"
"Otu01933",10.1808201953471,-2.48766073883665,0.399788001434075,-6.22244972313624,4.89451653063216e-10,7.83122644901146e-09,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobiaceae_ge","0.0e+00","Control","Otu0193","D14_IAVvsControl","Atopobiaceae Atopobiaceae_ge"
"Otu01952",9.38727956143141,3.64648983873871,0.50164937863093,7.26900100761708,3.62155701764249e-13,9.41604824587047e-12,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium","0.0e+00","IAV","Otu0195","D14_IAVvsControl","Sphingobacteriaceae Sphingobacterium"
"Otu01971",1.98817917595421,2.45681015906523,1.0371903397099,2.36871677743586,0.017849916529097,0.0475997774109255,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Trueperella","4.8e-02","IAV","Otu0197","D14_IAVvsControl","Actinomycetaceae Trueperella"
"Otu02082",10.4002991825946,1.52786073030997,0.540253959200047,2.82804170944396,0.00468337042084321,0.0149867853466983,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-010","1.5e-02","IAV","Otu0208","D14_IAVvsControl","Ruminococcaceae Ruminococcaceae_UCG-010"
"Otu02171",11.5899987526953,3.82470737782792,0.630154859412915,6.06947216338412,1.28331332427781e-09,1.57017159676344e-08,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia","0.0e+00","IAV","Otu0217","D14_IAVvsControl","Burkholderiaceae Massilia"
"Otu02281",3.76964107189953,-2.49648649294611,0.548223000501758,-4.55377919325022,5.26906617162547e-06,3.13133075342313e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Fusicatenibacter","0.0e+00","Control","Otu0228","D14_IAVvsControl","Lachnospiraceae Fusicatenibacter"
"Otu02312",2.89299825616396,4.14868610976508,0.789772803718331,5.25301211972942,1.49631685970285e-07,1.24493562727277e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","0.0e+00","IAV","Otu0231","D14_IAVvsControl","Pseudomonadaceae Pseudomonas"
"Otu02371",9.66160986689637,3.17812090237696,0.603356371031746,5.26740257493651,1.38367550802244e-07,1.19918544028611e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","0.0e+00","IAV","Otu0237","D14_IAVvsControl","Sphingomonadaceae Sphingomonas"
"Otu02611",28.9508395757421,8.55243792137495,0.739300613175111,11.5682819261361,5.96654719209714e-31,6.20520907978103e-29,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacteriaceae_unclassified","0.0e+00","IAV","Otu0261","D14_IAVvsControl","Sphingobacteriaceae Sphingobacteriaceae_unclassified"
"Otu02664",3.67700930827403,-2.90437095183803,0.743779361535936,-3.90488241814129,9.4271209457838e-05,0.000443088302968684,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichiaceae_unclassified","0.0e+00","Control","Otu0266","D14_IAVvsControl","Leptotrichiaceae Leptotrichiaceae_unclassified"
"Otu02843",5.40593461772628,-3.63754809958087,0.652761382623213,-5.57255407016093,2.51031542538906e-08,2.48640765943297e-07,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Schwartzia","0.0e+00","Control","Otu0284","D14_IAVvsControl","Veillonellaceae Schwartzia"
"Otu0310",1.61356062447707,2.61499997203358,0.963759403018998,2.71333277148013,0.00666101788099057,0.0200795901340006,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-009","2.0e-02","IAV","Otu0310","D14_IAVvsControl","Ruminococcaceae Ruminococcaceae_UCG-009"
"Otu03201",4.10067292916919,2.58971953600184,0.657499501205176,3.93873992490483,8.19106591907188e-05,0.000396219002596965,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","0.0e+00","IAV","Otu0320","D14_IAVvsControl","Caulobacteraceae Brevundimonas"
"Otu0330",3.49313663091828,5.10129895854442,0.9490770543636,5.37501031669665,7.65782973287078e-08,6.92534167146574e-07,"Bacteria","Deinococcus-Thermus","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","0.0e+00","IAV","Otu0330","D14_IAVvsControl","Deinococcaceae Deinococcus"
"Otu0331",7.2924472690488,6.26134461114178,0.791193091153882,7.91380091806689,2.49647396656011e-15,7.41809407206433e-14,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Micrococcaceae_unclassified","0.0e+00","IAV","Otu0331","D14_IAVvsControl","Micrococcaceae Micrococcaceae_unclassified"
"Otu03331",4.78827704496972,1.77470053583057,0.656961232461035,2.70137787154105,0.00690528354797219,0.0205185568282602,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter","2.1e-02","IAV","Otu0333","D14_IAVvsControl","Ruminococcaceae Oscillibacter"
"Otu0334",15.9249341091299,0.789750499850167,0.323592345675066,2.44057225211128,0.0146640122584517,0.0396118772695839,"Bacteria","Tenericutes","Mollicutes","Mollicutes_RF39","Mollicutes_RF39_fa","Mollicutes_RF39_ge","4.0e-02","IAV","Otu0334","D14_IAVvsControl","Mollicutes_RF39_fa Mollicutes_RF39_ge"
"Otu03371",9.00338786330549,2.40604535787015,0.57941622904204,4.15253359721752,3.2881446082954e-05,0.000170983519631361,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_vadinBB60_group","Clostridiales_vadinBB60_group_ge","0.0e+00","IAV","Otu0337","D14_IAVvsControl","Clostridiales_vadinBB60_group Clostridiales_vadinBB60_group_ge"
"Otu03602",6.06522724498729,-1.35690393088643,0.427328997331089,-3.17531442837032,0.00149674221223556,0.00576522926194439,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_unclassified","Clostridiales_unclassified","6.0e-03","Control","Otu0360","D14_IAVvsControl","Clostridiales_unclassified Clostridiales_unclassified"
"Otu0375",2.03218137892863,-2.06544749277482,0.717855400281586,-2.87724727286947,0.00401161105689453,0.0134583080618397,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_UCG-001","1.3e-02","Control","Otu0375","D14_IAVvsControl","Family_XIII Family_XIII_UCG-001"
"Otu03932",2.15525082235136,4.78025357251173,0.817834681799923,5.84501205303639,5.06531589108653e-09,5.85325391858888e-08,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus_2","0.0e+00","IAV","Otu0393","D14_IAVvsControl","Lachnospiraceae Coprococcus_2"
"Otu0413",1.89167967477129,-2.68408171843566,0.848607935326634,-3.16292319067525,0.00156193535895484,0.00590695553932011,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Peptoniphilus","6.0e-03","Control","Otu0413","D14_IAVvsControl","Family_XI Peptoniphilus"
"Otu04161",8.9999367974214,4.61344077960459,0.668566627498622,6.90049516360896,5.18215858403911e-12,1.07788898548013e-10,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","0.0e+00","IAV","Otu0416","D14_IAVvsControl","Xanthomonadaceae Stenotrophomonas"
"Otu0422",0.941755433629735,-3.04972529105964,1.19254733327283,-2.55732012136573,0.0105482096275691,0.0300551726374572,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Finegoldia","3.0e-02","Control","Otu0422","D14_IAVvsControl","Family_XI Finegoldia"
"Otu0431",1.54614607241206,4.43324257635905,1.24334678537517,3.56557207410267,0.000363063365237706,0.00156115817944037,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacteriaceae_unclassified","2.0e-03","IAV","Otu0431","D14_IAVvsControl","Microbacteriaceae Microbacteriaceae_unclassified"
"Otu0464",0.876413110260826,3.68371939779693,1.23818093675254,2.97510588998283,0.00292887427689061,0.0103255228744618,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","1.0e-02","IAV","Otu0464","D14_IAVvsControl","Devosiaceae Devosia"
"Otu0475",2.12132823951344,2.66326138116184,0.873845259169137,3.04774941926686,0.0023056209922223,0.00841349414705682,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcaceae_unclassified","8.0e-03","IAV","Otu0475","D14_IAVvsControl","Aerococcaceae Aerococcaceae_unclassified"
"Otu0580",5.39121261620719,5.2491112852671,1.14939602113192,4.56684309738415,4.9512433317245e-06,3.0289959205844e-05,"Bacteria","Tenericutes","Mollicutes","Izimaplasmatales","Izimaplasmatales_fa","Izimaplasmatales_ge","0.0e+00","IAV","Otu0580","D14_IAVvsControl","Izimaplasmatales_fa Izimaplasmatales_ge"
"Otu0597",2.41834016546139,4.97391722940965,1.01435692725136,4.90351778134711,9.41354170717119e-07,6.52672225030536e-06,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter","0.0e+00","IAV","Otu0597","D14_IAVvsControl","Spirosomaceae Dyadobacter"
"Otu0616",1.1690346447393,2.73291717536159,0.968927404702628,2.82055927213695,0.00479400162143194,0.015108368746331,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Sphaerochaeta","1.5e-02","IAV","Otu0616","D14_IAVvsControl","Spirochaetaceae Sphaerochaeta"
"Otu0645",2.28936507600432,4.84358750273001,0.88048845922236,5.50102326952454,3.77593366877397e-08,3.56997365047721e-07,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","0.0e+00","IAV","Otu0645","D14_IAVvsControl","Sphingobacteriaceae Pedobacter"
"Otu0649",0.798613720689568,3.59564770601786,1.41149632880878,2.54740138718771,0.0108528521804612,0.0305053142369721,"Bacteria","Deferribacteres","Deferribacteres","Deferribacterales","Deferribacteraceae","Mucispirillum","3.1e-02","IAV","Otu0649","D14_IAVvsControl","Deferribacteraceae Mucispirillum"
"Otu0668",2.21979921432587,4.75427456965286,0.95289638759458,4.98928806064025,6.06022215590378e-07,4.34664209802754e-06,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","0.0e+00","IAV","Otu0668","D14_IAVvsControl","Microbacteriaceae Leucobacter"
"Otu00061",1129.35607151078,-1.12482509077908,0.410446280174797,-2.74049283696773,0.006134711917369,0.0240007150451454,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Neisseriaceae","Neisseriaceae_unclassified","2.4e-02","Control","Otu0006","D21_IAVvsControl","Neisseriaceae Neisseriaceae_unclassified"
"Otu00123",435.538418967407,-1.52582015291549,0.216430714771228,-7.04992428883452,1.79015167899429e-12,3.32669853679773e-11,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_NK3B31_group","0.0e+00","Control","Otu0012","D21_IAVvsControl","Prevotellaceae Prevotellaceae_NK3B31_group"
"Otu00143",241.215839518563,-0.844332117708558,0.113523615343132,-7.43750201362523,1.02607020140316e-13,2.54237394347673e-12,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","0.0e+00","Control","Otu0014","D21_IAVvsControl","Lactobacillaceae Lactobacillus"
"Otu00163",118.833689913946,0.606002202415976,0.193750458732359,3.12774589738179,0.00176152400634363,0.00835786922158786,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella","8.0e-03","IAV","Otu0016","D21_IAVvsControl","Leuconostocaceae Weissella"
"Otu00174",359.22681168157,-0.500588084677299,0.11095010594675,-4.5118306143624,6.42705060162908e-06,4.94218029021823e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_1","0.0e+00","Control","Otu0017","D21_IAVvsControl","Clostridiaceae_1 Clostridium_sensu_stricto_1"
"Otu00223",148.862507757452,-3.77399830424386,0.576566994236002,-6.54563709330034,5.92422833678288e-11,8.25689324439113e-10,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","0.0e+00","Control","Otu0022","D21_IAVvsControl","Micrococcaceae Rothia"
"Otu00305",172.321560545831,2.04959109501861,0.235181252929576,8.71494249429971,2.90906288050894e-18,8.10901277941866e-17,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","0.0e+00","IAV","Otu0030","D21_IAVvsControl","Streptococcaceae Lactococcus"
"Otu00323",187.189743275706,0.687292224810265,0.167977553030659,4.09157183451065,4.28459181281504e-05,0.000272989706930787,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Veillonellaceae_unclassified","0.0e+00","IAV","Otu0032","D21_IAVvsControl","Veillonellaceae Veillonellaceae_unclassified"
"Otu00333",95.9070017174752,0.557458240257978,0.170399019783633,3.27148736516102,0.00106983368822966,0.005301620277227,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Agathobacter","5.0e-03","IAV","Otu0033","D21_IAVvsControl","Lachnospiraceae Agathobacter"
"Otu00344",103.737077541983,-0.843372192716066,0.253348034906679,-3.32890757580466,0.000871873321191112,0.0045215755959446,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter","5.0e-03","Control","Otu0034","D21_IAVvsControl","Erysipelotrichaceae Turicibacter"
"Otu00354",82.0636920741562,1.73731748446034,0.237705561488378,7.30869515034582,2.6974896880462e-13,6.01540200434304e-12,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","0.0e+00","IAV","Otu0035","D21_IAVvsControl","Moraxellaceae Acinetobacter"
"Otu00366",46.4041136969816,-4.36292852876166,0.449969178615196,-9.69606083285261,3.13364051532134e-22,1.39760366983332e-20,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Empedobacter","0.0e+00","Control","Otu0036","D21_IAVvsControl","Weeksellaceae Empedobacter"
"Otu00393",75.5850419423325,0.733835282624809,0.258951195016811,2.83387486424679,0.0045987335966208,0.0186457744008443,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","uncultured","1.9e-02","IAV","Otu0039","D21_IAVvsControl","Veillonellaceae uncultured"
"Otu00401",83.5268165693559,-0.634155374347599,0.18389597394517,-3.448446209794,0.000563821758482773,0.00306664029613801,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","3.0e-03","Control","Otu0040","D21_IAVvsControl","Coriobacteriaceae Collinsella"
"Otu00412",100.773396715117,0.942227704167419,0.13990407419908,6.73481247462925,1.6414149148564e-11,2.61453947152126e-10,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus","0.0e+00","IAV","Otu0041","D21_IAVvsControl","Aerococcaceae Aerococcus"
"Otu00432",48.8385212195749,-0.877749775956048,0.249383747771413,-3.51967513440612,0.000432075671028175,0.00240882186598207,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Succinivibrio","2.0e-03","Control","Otu0043","D21_IAVvsControl","Succinivibrionaceae Succinivibrio"
"Otu00452",127.093759193232,0.67613604229598,0.251484041652828,2.68858428492008,0.00717557183841904,0.0275888365511629,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Succiniclasticum","2.8e-02","IAV","Otu0045","D21_IAVvsControl","Acidaminococcaceae Succiniclasticum"
"Otu00482",52.0107467883989,0.47662187609015,0.157691757948647,3.02249072678462,0.00250703763965366,0.0114095794620973,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Mogibacterium","1.1e-02","IAV","Otu0048","D21_IAVvsControl","Family_XIII Mogibacterium"
"Otu00522",138.993015665654,-1.1454288762837,0.177837198142505,-6.44088463070503,1.18779137279342e-10,1.55810280078195e-09,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","0.0e+00","Control","Otu0052","D21_IAVvsControl","Prevotellaceae Alloprevotella"
"Otu00535",74.2573026015222,3.86520244043843,0.251495803375194,15.3688546232802,2.6480924673448e-53,5.9052462021789e-51,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","0.0e+00","IAV","Otu0053","D21_IAVvsControl","Atopobiaceae Olsenella"
"Otu00553",16.1232806298595,2.05598241453968,0.466750998161514,4.40488059508816,1.05842161413193e-05,7.6138070952071e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Enterobacteriaceae_unclassified","0.0e+00","IAV","Otu0055","D21_IAVvsControl","Enterobacteriaceae Enterobacteriaceae_unclassified"
"Otu00561",58.0409010040225,-0.458803676474046,0.146421873002854,-3.13343674045956,0.00172772155907409,0.00835786922158786,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum","8.0e-03","Control","Otu0056","D21_IAVvsControl","Ruminococcaceae Subdoligranulum"
"Otu00574",37.5184594831344,0.708519980953836,0.1997714274913,3.54665324191414,0.00039015775855241,0.0022309020553125,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema_2","2.0e-03","IAV","Otu0057","D21_IAVvsControl","Spirochaetaceae Treponema_2"
"Otu00592",21.3914231342471,-1.02586581725671,0.26024074470671,-3.94198770992933,8.08091182694757e-05,0.000500567593724808,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_UCG-003","1.0e-03","Control","Otu0059","D21_IAVvsControl","Prevotellaceae Prevotellaceae_UCG-003"
"Otu00646",12.9211950139852,-2.19810442050567,0.39171076605547,-5.61154967130618,2.00522711358247e-08,2.12936022061377e-07,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Leuconostoc","0.0e+00","Control","Otu0064","D21_IAVvsControl","Leuconostocaceae Leuconostoc"
"Otu0066",52.8094922748726,-1.62003725895268,0.171879086137965,-9.42544724523553,4.28276433960759e-21,1.59176074622082e-19,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus_2","0.0e+00","Control","Otu0066","D21_IAVvsControl","Ruminococcaceae Ruminococcus_2"
"Otu00714",49.1960093252763,0.545529371636558,0.18994622408853,2.87202009018247,0.00407857037509498,0.0168429850675219,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia","1.7e-02","IAV","Otu0071","D21_IAVvsControl","Peptostreptococcaceae Romboutsia"
"Otu00724",33.4852560267088,2.18847351326872,0.224383694859854,9.75326444568801,1.78629840939117e-22,9.95861363235575e-21,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","0.0e+00","IAV","Otu0072","D21_IAVvsControl","Enterococcaceae Enterococcus"
"Otu00732",16.72765058811,-1.6547913450774,0.425549907019395,-3.88859524530923,0.000100826102467988,0.000607681644604358,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_UCG-001","1.0e-03","Control","Otu0073","D21_IAVvsControl","Prevotellaceae Prevotellaceae_UCG-001"
"Otu00762",1.9445846716918,-4.50215783612801,1.0728851939388,-4.19630903806173,2.71300003379924e-05,0.000177940884569773,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_AC2044_group","0.0e+00","Control","Otu0076","D21_IAVvsControl","Lachnospiraceae Lachnospiraceae_AC2044_group"
"Otu00913",9.68134224839383,0.939678173621937,0.353933094606624,2.65495990044767,0.00793178366772077,0.0294797959650289,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_XPB1014_group","2.9e-02","IAV","Otu0091","D21_IAVvsControl","Lachnospiraceae Lachnospiraceae_XPB1014_group"
"Otu01073",10.3220442145118,1.48830445876208,0.303287196437608,4.90724460591679,9.23648113902634e-07,7.92205882308798e-06,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Catenisphaera","0.0e+00","IAV","Otu0107","D21_IAVvsControl","Erysipelotrichaceae Catenisphaera"
"Otu01085",32.2701515411324,6.7189716997775,0.642666482221569,10.45483448359,1.39241684928687e-25,1.03502985796991e-23,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","0.0e+00","IAV","Otu0108","D21_IAVvsControl","Prevotellaceae Prevotella_7"
"Otu01192",12.5157660338752,0.934586914874353,0.375252971883462,2.49055166754175,0.0127544949616916,0.0458750383299552,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Catenibacterium","4.6e-02","IAV","Otu0119","D21_IAVvsControl","Erysipelotrichaceae Catenibacterium"
"Otu01222",16.7240964525707,2.22027402889039,0.443238045014039,5.00921356789233,5.46528993111704e-07,4.8750386185564e-06,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium_1","0.0e+00","IAV","Otu0122","D21_IAVvsControl","Corynebacteriaceae Corynebacterium_1"
"Otu01286",2.87375613198662,1.62003024836037,0.608094023277276,2.66411144715638,0.00771919843074029,0.0291759533907641,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister","2.9e-02","IAV","Otu0128","D21_IAVvsControl","Veillonellaceae Dialister"
"Otu01291",23.2371708206194,0.678598577421138,0.228131888543555,2.97458887380218,0.0029338145688632,0.012828248016794,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus_1","1.3e-02","IAV","Otu0129","D21_IAVvsControl","Lachnospiraceae Coprococcus_1"
"Otu0142",41.739494484321,8.47983517298808,0.688282633259753,12.320280598723,7.04487365300773e-35,7.85503412310362e-33,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Myroides","0.0e+00","IAV","Otu0142","D21_IAVvsControl","Flavobacteriaceae Myroides"
"Otu01433",10.6916883076475,2.63663754720263,0.397107120189689,6.63961287307862,3.14508081833949e-11,4.67568681659804e-10,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_ge","0.0e+00","IAV","Otu0143","D21_IAVvsControl","Family_XIII Family_XIII_ge"
