"","Moraxella","Actinobacillus","Weeksellaceae_unclassified","Streptococcus","Neisseriaceae_unclassified","Carnobacteriaceae_unclassified","Prevotella_9","Prevotellaceae_NK3B31_group","Lactobacillus","Phascolarctobacterium","Weissella","Clostridium_sensu_stricto_1","Terrisporobacter","Megasphaera","Rothia","Blautia","Chryseobacterium","Staphylococcus","Lactococcus","Turicibacter","Veillonellaceae_unclassified","Faecalibacterium","Ruminococcaceae_UCG-002","Enhydrobacter","Agathobacter","uncultured","Collinsella","Escherichia-Shigella","Acinetobacter","Aerococcus","uncultured","Olsenella","Mogibacterium","Succinivibrionaceae_unclassified","Empedobacter","Subdoligranulum","Prevotella_1","Leuconostoc","Alloprevotella","Succiniclasticum","Prevotellaceae_UCG-003","Romboutsia","Ruminococcaceae_UCG-005","Pediococcus","Enterococcus","Prevotellaceae_UCG-001","Prevotella_2","Clostridium_sensu_stricto_6","Treponema_2","Fusobacterium","Lachnospiraceae_AC2044_group","Bergeyella","Anaerovibrio","Prevotellaceae_unclassified","Ruminococcus_2","Veillonella","Dorea","Coprococcus_3","Lachnospiraceae_ge","Lachnospiraceae_XPB1014_group","Muribaculaceae_ge","Anaerococcus","Peptostreptococcus","Pasteurellaceae_unclassified","Rikenellaceae_RC9_gut_group","Brachybacterium","Lachnospiraceae_unclassified","Porphyromonas","Catenisphaera","Parabacteroides","Burkholderiaceae_unclassified","Parvimonas","Ruminococcaceae_NK4A214_group","Ruminococcaceae_UCG-014","Dialister","uncultured","Catenibacterium","Christensenellaceae_R-7_group","Oscillospira","Coprococcus_1","Eggerthellaceae_unclassified","Prevotella_7","Enterobacteriaceae_unclassified","Solobacterium","Bacteroidales_unclassified","Lachnospiraceae_NK4A136_group","Moraxellaceae_unclassified","Intestinibacter","Actinomyces","Family_XIII_ge","Ruminococcaceae_unclassified","Pseudoramibacter","Erysipelotrichaceae_unclassified","Corynebacterium_1","Ruminiclostridium_5","Ruminococcaceae_ge","Family_XIII_AD3011_group","Fusobacteriaceae_unclassified","Holdemanella","Ruminococcaceae_UCG-008","Bacteria_unclassified","Senegalimassilia","Bacteroides","Lachnospiraceae_ND3007_group","Syntrophococcus","Ruminiclostridium_9","Marvinbryantia","Myroides","Enterorhabdus","Peptococcus","Negativibacillus","Atopobiaceae_ge","Ruminococcus_1","Fournierella","Sphingobacterium","Intestinimonas","Campylobacter","horsej-a03","Muribaculaceae_unclassified","Ruminococcaceae_UCG-010","Mitsuokella","Sphingomonas","Massilia","Trueperella","Fusicatenibacter","Vagococcus","Atopobium","dgA-11_gut_group","Acidaminococcus","uncultured_ge","Pseudomonas","Bacteroidales_RF16_group_ge","Leptotrichiaceae_unclassified","Roseburia","Gemella","Gammaproteobacteria_unclassified","Actinotignum","Prevotellaceae_UCG-004","Ruminiclostridium_6","Lachnospiraceae_FCS020_group","p-1088-a5_gut_group","Lachnoclostridium","Sphingobacteriaceae_unclassified","Gastranaerophilales_ge","Corynebacteriaceae_unclassified","Schwartzia","Succinivibrio","uncultured","Family_XIII_unclassified","Ruminococcaceae_UCG-009","Brevundimonas","Leptotrichia","Desulfovibrio","Peptoanaerobacter","Candidatus_Soleaferrea","Mollicutes_RF39_ge","Prevotella","Sharpea","Clostridiales_unclassified","Z20","Oscillibacter","Clostridiales_vadinBB60_group_ge","Bradymonadales_ge","Deinococcus","Fibrobacter","WCHB1-41_ge","CAG-873","Kocuria","Mailhella","Cellulosilyticum","Micrococcaceae_unclassified","Cloacibacillus","Lachnospiraceae_UCG-004","Sutterella","Helicobacter","Family_XIII_UCG-001","Butyricicoccus","Coprococcus_2","Firmicutes_unclassified","Peptoniphilus","Finegoldia","Anaerostipes","uncultured","Ruminococcaceae_UCG-013","Acetitomaculum","F082_ge","Stenotrophomonas","vadinBE97_ge","Coriobacteriales_unclassified","Allisonella","Filifactor","Devosia","Pyramidobacter","Tannerellaceae_unclassified","Pseudoclavibacter","Aerosphaera","Paracoccus","Rhizobiaceae_unclassified","Ruminococcaceae_UCG-004","Aerococcaceae_unclassified","Lachnoclostridium_12","Shuttleworthia","Capnocytophaga","Erysipelotrichaceae_UCG-009","Alphaproteobacteria_unclassified","Selenomonas_1","Kurthia","Tyzzerella","Bacteroidia_unclassified","Anaerovorax","uncultured","Clostridiaceae_1_unclassified","Ruminococcaceae_UCG-003","Johnsonella","Lachnospiraceae_NK4B4_group","Izimaplasmatales_ge","uncultured","Erysipelotrichaceae_ge","Oribacterium","Mycoplasma","Butyrivibrio","Tannerella","UBA1819","Fastidiosipila","Sphaerochaeta","Fretibacterium","Shinella","Ezakiella","Dyadobacter","Pedobacter","Corynebacterium","GCA-900066225","Lachnospiraceae_UCG-010","Wohlfahrtiimonas","Mucispirillum","Delftia","Aeromonas","Ignavigranum","Leucobacter","Murdochiella","Angelakisella","Peptococcaceae_unclassified","Butyricimonas","Atopobiaceae_unclassified","CAG-56","Hydrogenoanaerobacterium","Lachnospira","Ralstonia","Proteocatella","Lachnospiraceae_NK3A20_group","Erysipelotrichaceae_UCG-004","Helcococcus","Howardella","Selenomonas","Selenomonas_4","Lachnospiraceae_UCG-003","Selenomonas_3","Slackia","uncultured","Flavobacteriaceae_unclassified","Actinobacteria_unclassified","Puniceicoccaceae_unclassified","Erysipelotrichaceae_UCG-006","Arcanobacterium","Microbacteriaceae_unclassified","Chlamydia","Rhodospirillales_unclassified","Alistipes","Lachnospiraceae_UCG-002","Micrococcales_unclassified","Oxalobacter","Suttonella","CAG-352","Sphingopyxis","Rhodococcus","Caproiciproducens","uncultured","Eubacterium","Gallicola","GCA-900066575","Lachnospiraceae_NC2004_group","uncultured","Coriobacteriaceae_unclassified","DTU089","Lachnoanaerobaculum","Synergistaceae_unclassified","Anaerofustis","Negativicoccus","Parasutterella","Victivallis","Thermomonas","Azospirillum","uncultured","Arsenicicoccus","JG30-KF-CM45_ge","OPB56_ge","Sarcina","Herpetosiphon","Victivallaceae_ge","Tahibacter","Bilophila","Faecalicoccus","Janibacter","Micrococcus","Dietzia","Allofustis","Verrucomicrobiae_unclassified","Brachymonas","env.OPS_17_ge","Obscuribacterales_ge","Dysgonomonas","Mycobacterium","Victivallaceae_unclassified","Saccharibacillus","Bradyrhizobium","F0058","Dermacoccaceae_unclassified","Bifidobacterium","Anaeroplasma","Pseudochrobactrum","Flavobacterium","Clostridia_unclassified","Desulfomicrobium","Moryella","Williamsia","Odoribacter","Bosea","Propionivibrio","uncultured","Flexilinea","Carnobacterium","Facklamia","Elusimicrobium","uncultured","Phocea","Phreatobacter","uncultured","Rikenellaceae_unclassified","Fusibacter","XBB1006","Paenibacillus","Macrococcus","Methylobacterium","Roseimicrobium","Cerasicoccus","Lachnospiraceae_UCG-001","Holdemania","Saccharimonadales_ge","Sphingobium","Catonella","Catabacter","Mannheimia","Leptothrix","Bordetella","Lactobacillales_unclassified","Butyrivibrio_2","Psychrobacter","Proteiniclasticum","Akkermansia","S5-A14a","Candidatus_Saccharimonas","Dokdonella","Beutenbergiaceae_unclassified","Niabella","Sphingomonadaceae_unclassified","Syntrophomonadaceae_unclassified","Defluviitaleaceae_UCG-011","Rhodopseudomonas","Spirochaetaceae_unclassified","Caulobacteraceae_unclassified","Acetobacteraceae_unclassified","Pir4_lineage","Bacillaceae_unclassified","Exiguobacterium","Prevotella_6","Family_XI_unclassified","Dermatophilaceae_unclassified","Antricoccus","Xanthomonas","Jeotgalicoccus","Brevibacterium","Atopostipes","Sericytochromatia_ge","Anaerofilum","uncultured","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","uncultured","Burkholderia-Caballeronia-Paraburkholderia","Geobacillus","Taibaiella","Streptomyces","Actinomycetaceae_unclassified","Anaerotruncus","Novosphingobium","Acetanaerobacterium","Roseomonas","67-14_ge","IMCC26207"
"SRD129_P154_N_D21",12252,4358,3260,3269,670,1117,3526,430,532,433,287,790,649,448,56,552,45,23,574,205,518,174,130,56,349,186,195,27,210,354,222,373,144,105,5,119,269,10,222,332,31,125,134,112,132,13,122,86,121,11,0,12,45,336,78,11,67,42,159,32,80,3,16,6,103,7,246,21,50,25,13,5,63,149,19,58,23,84,48,69,111,182,20,16,28,63,9,13,2,77,112,48,18,59,61,108,96,1,25,84,38,55,4,40,129,28,48,184,27,53,7,30,94,16,1,7,6,5,3,17,76,0,5,21,5,77,4,1,17,35,1,0,0,17,10,2,0,4,11,30,1,17,4,0,1,4,1,13,14,9,0,5,8,0,5,42,0,0,23,0,5,6,0,2,5,7,0,0,1,0,6,0,6,2,0,7,3,5,2,1,0,19,2,17,9,0,6,1,2,17,2,0,0,1,4,0,0,0,1,4,0,10,0,5,0,14,3,0,0,0,1,2,4,2,0,1,5,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0,2,1,0,14,2,0,3,0,3,2,0,1,0,0,5,0,0,0,0,0,1,6,1,4,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,0,2,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P154_N_D3",7836,8476,15,1749,26,215,727,245,152,166,129,220,155,144,136,268,7,41,12,38,122,86,239,4,92,39,86,36,26,0,96,9,86,10,0,77,28,0,116,8,47,13,44,10,8,10,132,40,23,13,3,19,9,127,27,8,38,25,49,7,39,27,13,92,28,0,85,15,5,3,2,1,21,84,0,12,16,20,26,6,22,30,0,6,28,6,5,7,3,19,49,1,17,0,16,38,26,2,52,3,5,17,31,8,23,35,12,0,7,22,20,9,18,11,0,5,14,1,7,12,0,0,0,12,5,0,4,5,13,1,34,0,0,7,4,0,30,2,2,2,0,4,0,0,2,14,1,3,0,0,0,1,3,0,9,21,1,0,12,0,16,0,6,0,0,0,0,0,0,0,0,0,6,1,0,6,4,0,0,6,0,1,4,5,0,0,1,0,1,4,4,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,2,1,0,0,3,1,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,3,5,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P154_N_D36",3567,350,1091,3381,1585,777,1572,1938,428,272,60,591,154,216,17,290,83,65,61,249,151,56,200,120,100,145,49,18,20,39,120,15,49,505,43,76,224,2,280,208,54,19,185,20,16,203,10,16,726,13,0,1,50,294,141,7,38,45,92,32,197,0,4,3,378,131,362,7,8,42,32,3,96,149,0,33,22,196,41,37,62,52,6,13,192,31,3,45,6,18,93,6,8,23,10,81,42,5,6,39,71,6,6,42,12,12,50,2,8,1,0,5,95,5,4,8,32,36,8,197,19,3,8,0,19,3,0,41,15,14,1,0,0,57,0,11,0,42,19,11,17,11,6,20,4,0,0,14,41,7,2,5,35,0,13,60,0,0,37,19,23,46,59,27,25,24,33,10,3,1,1,0,8,12,2,4,8,11,24,0,0,1,5,21,7,0,1,33,6,0,0,3,4,1,8,0,3,4,0,0,0,0,0,0,19,0,0,0,9,0,1,0,2,1,1,6,1,0,12,1,12,0,0,2,10,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,4,1,3,0,3,0,0,17,0,0,0,0,1,0,7,0,2,0,0,0,4,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P154_N_D42",2916,45,349,2341,525,119,942,1383,2343,422,647,590,279,170,24,208,11,309,399,243,41,143,132,45,18,31,28,79,133,44,61,6,41,20,24,83,39,80,192,48,76,35,176,225,64,136,4,5,365,10,23,1,65,239,108,6,61,49,67,173,67,0,1,5,133,27,412,7,1,64,12,10,171,102,0,19,11,167,60,52,43,1,7,28,53,23,1,25,5,1,94,0,9,47,12,39,105,18,5,107,26,1,21,10,2,6,79,0,7,6,1,9,49,2,2,9,13,21,26,37,21,0,5,0,5,5,3,8,6,6,2,8,0,17,0,17,0,7,27,7,5,12,2,12,7,0,4,11,16,8,0,3,11,0,7,28,0,0,22,9,26,18,5,7,4,17,2,3,3,3,16,0,4,2,3,1,3,2,1,0,0,13,6,9,12,0,2,0,12,0,2,0,2,7,3,9,0,2,2,0,0,3,2,0,0,1,34,0,6,4,5,0,0,0,35,1,5,2,4,1,7,0,0,4,1,0,0,1,0,0,3,8,3,2,0,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,3,0,0,20,0,0,0,0,0,6,3,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P154_N_D7",8284,17428,1767,2870,233,764,129,50,75,42,27,51,74,23,42,42,56,10,12,13,3,10,13,28,6,9,35,7,9,0,9,17,14,1,0,33,1,0,9,3,0,6,11,3,4,2,10,16,4,24,0,26,2,25,3,7,4,1,9,0,0,45,18,7,1,0,14,25,0,0,4,6,11,8,1,1,3,4,3,3,10,9,2,0,16,5,5,6,5,3,6,2,3,0,3,5,7,4,3,0,1,5,8,2,2,7,4,0,7,3,4,1,0,0,1,0,0,0,0,1,0,3,9,6,2,0,6,0,0,0,3,0,4,2,8,0,3,0,0,2,0,3,0,0,1,0,0,0,0,0,0,2,0,0,1,2,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P156_N_D0",18407,8032,12,4531,570,70,192,197,216,159,251,583,119,135,217,176,0,15,3,57,66,57,52,0,10,10,74,262,6,0,8,2,71,3,0,43,0,1,102,2,29,38,42,22,13,3,44,50,47,64,20,34,11,125,19,421,46,15,30,5,27,38,30,868,18,0,73,36,6,8,5,18,25,8,0,10,10,15,25,5,29,12,8,9,32,9,41,12,15,14,31,9,62,3,13,19,33,7,19,0,2,5,47,22,10,14,5,0,4,10,6,13,21,0,0,12,10,0,37,8,0,1,0,41,8,0,5,0,0,5,3,19,3,1,8,3,67,0,5,7,0,6,0,1,4,6,2,0,5,5,0,2,2,0,2,28,0,2,12,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,5,2,0,0,2,1,0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P156_N_D1",25284,10884,13,4223,848,1171,436,280,302,232,202,631,116,270,129,314,4,59,13,62,161,191,232,7,33,26,66,104,39,0,11,8,121,13,0,70,22,0,130,4,37,49,53,29,4,20,49,90,87,129,8,30,8,217,21,109,73,27,50,1,69,166,68,167,19,0,115,62,24,3,2,23,48,37,0,6,100,80,34,9,24,17,3,15,9,12,27,22,17,18,69,12,62,10,30,35,42,5,20,1,2,25,83,11,8,36,11,0,11,29,17,20,19,1,0,4,13,0,2,17,6,0,0,36,6,0,15,0,0,5,15,0,0,5,2,0,2,0,5,22,0,10,0,1,5,5,1,0,1,10,0,12,14,0,4,50,0,0,20,0,12,6,2,0,4,0,1,2,0,0,0,0,16,0,0,6,0,0,0,60,19,0,5,5,2,0,3,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,4,0,0,4,8,7,3,0,1,0,0,3,0,0,2,9,1,0,0,0,1,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,10,3,0,1,0,0,0,12,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P156_N_D10",9296,2025,86,811,201,1453,110,56,96,39,87,57,32,19,5,74,29,15,12,14,8,38,12,65,37,5,13,41,7,1,12,10,23,3,0,34,5,1,10,0,1,4,4,9,4,0,4,3,1,17,0,1,10,11,13,1,12,4,9,0,6,2,4,0,0,0,20,14,12,3,4,0,5,2,0,0,0,7,1,2,6,2,0,5,0,10,8,1,0,4,7,2,2,0,1,1,4,0,9,3,1,1,15,5,3,4,6,0,2,1,1,1,2,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,2,0,0,0,0,1,1,0,2,3,0,0,0,0,0,1,0,0,5,0,0,0,6,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P156_N_D14",8989,3868,1092,1738,428,726,392,1009,26,234,156,484,550,54,23,177,203,13,257,80,31,43,69,107,34,63,86,19,62,38,32,37,90,46,0,35,12,5,58,0,92,44,169,35,26,19,32,79,558,0,0,4,23,220,26,4,29,49,66,0,66,1,2,1,85,0,256,7,65,18,29,0,61,62,0,17,26,49,118,37,61,10,24,59,11,126,4,33,7,1,259,7,100,0,24,94,104,0,5,1,15,32,8,32,25,43,38,0,14,6,4,5,64,0,18,5,11,0,0,73,0,15,15,1,3,0,0,0,0,4,3,0,0,4,0,0,0,4,16,13,0,3,29,2,10,1,34,9,0,13,2,0,8,0,7,56,0,0,6,0,21,69,0,2,5,0,0,7,6,3,8,0,10,4,3,1,0,8,7,0,0,4,1,10,2,0,12,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,5,0,0,0,0,67,0,1,0,0,0,0,1,0,4,0,3,1,0,6,0,3,2,0,2,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,12,0,4,0,0,0,0,0,4,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P156_N_D21",65287,10515,2676,8447,2622,4697,8209,1040,1072,933,956,1722,1565,899,92,1205,219,81,1359,500,1158,416,322,337,792,441,266,67,863,883,449,664,362,278,22,312,598,21,468,492,79,315,338,312,356,20,265,217,262,45,0,88,111,915,142,20,73,101,377,102,223,7,26,45,250,5,555,196,86,48,56,62,142,375,29,84,113,205,185,112,184,386,151,49,44,173,29,39,11,128,240,124,25,116,72,188,175,58,63,151,102,77,227,108,260,65,114,746,54,60,10,33,122,35,27,50,20,0,10,49,127,15,34,33,7,160,1,13,144,53,11,5,3,28,9,4,9,11,15,46,2,28,9,18,12,11,5,24,22,0,4,14,18,5,24,111,0,0,51,0,27,36,5,19,6,8,0,0,7,0,23,0,37,9,1,26,13,9,4,0,0,29,12,50,6,0,33,1,6,13,5,3,13,4,4,0,0,2,0,5,0,3,3,36,0,5,5,0,11,1,5,4,10,0,0,0,1,5,3,1,2,0,2,1,5,2,3,0,0,0,2,0,6,29,1,3,7,6,15,1,0,8,5,1,1,0,1,0,0,18,1,1,12,0,0,1,1,6,1,0,0,0,1,0,8,6,0,0,1,2,0,8,0,0,2,0,0,0,1,0,0,0,1,0,1,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P156_N_D3",5421,7595,7,1247,369,490,403,122,306,155,105,101,88,139,39,182,1,39,4,17,55,54,106,3,59,11,45,49,20,0,58,12,55,0,0,72,11,0,62,3,24,9,52,12,2,2,100,12,21,10,0,9,2,72,7,10,28,23,37,2,20,7,5,4,22,0,62,4,5,4,0,0,38,42,0,3,23,10,22,14,24,9,4,5,6,7,3,10,1,36,30,5,14,0,7,25,24,1,8,5,5,8,5,6,5,15,15,0,5,7,10,3,16,5,0,5,1,0,3,7,0,0,0,1,10,0,1,0,3,1,71,0,3,3,2,0,1,0,2,2,0,4,0,0,0,0,0,0,0,1,0,0,1,0,2,8,0,2,15,0,3,2,0,0,0,0,0,0,0,0,0,0,6,0,0,4,1,0,0,3,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD129_P156_N_D36",22798,120,5284,7838,1164,3190,659,571,247,85,156,202,57,106,16,113,15,120,80,66,76,24,35,22,13,52,34,54,18,60,61,9,34,50,78,32,78,2,148,64,25,5,26,38,23,18,6,12,128,29,0,1,8,182,57,6,6,6,21,13,33,0,14,45,49,11,112,51,8,9,0,109,21,44,0,11,5,30,20,4,9,22,3,16,28,28,0,3,348,13,25,8,0,23,5,28,36,2,3,15,10,0,240,2,7,2,16,0,4,1,0,7,43,11,4,3,10,5,5,34,0,0,9,0,12,7,0,3,15,9,0,0,1,3,0,0,0,5,11,0,9,0,0,0,6,0,2,8,9,8,2,16,3,0,1,21,3,0,15,0,12,12,3,23,4,6,1,5,0,0,3,0,3,2,0,0,4,2,3,1,0,2,2,3,0,0,0,2,5,0,0,0,0,0,1,0,4,3,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,0,0,3,0,0,0,0,0,0,2,0,2,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,0,0,2,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
